           1  0.86484346971997417     
           2  0.89628171669164303     
           3  0.91439645639404121     
           4  0.92687370418937609     
           5  0.93642751249559275     
           6  0.94404750455969977     
           7  0.95041269172307186     
           8  0.95573571058437112     
           9  0.96032742135505234     
          10  0.96432352457192350     
          11  0.96785708804561021     
          12  0.97099761229281412     
          13  0.97381318750317780     
          14  0.97628819189162042     
          15  0.97857308526757880     
          16  0.98063646386323922     
          17  0.98248461209563476     
          18  0.98416034448712031     
          19  0.98569591055964478     
          20  0.98711644353788874     
          21  0.98839115675649036     
          22  0.98957564672520482     
          23  0.99063274726785333     
          24  0.99160737048000713     
          25  0.99251363504726509     
          26  0.99331178925522967     
          27  0.99400808266888008     
          28  0.99462705264091489     
          29  0.99513017474907617     
          30  0.99555080620769365     
          31  0.99589182522380670     
          32  0.99618521966934204     
          33  0.99643769671165816     
          34  0.99666096435149176     
          35  0.99685664332618196     
          36  0.99703458599161143     
          37  0.99719316864013674     
          38  0.99734335153102871     
          39  0.99748009100918966     
          40  0.99760865570306778     
          41  0.99773145570755006     
          42  0.99784745693206789     
          43  0.99795692335872099     
          44  0.99805979081225182     
          45  0.99816117644906044     
          46  0.99825852423310280     
          47  0.99835246047013126     
          48  0.99844209000660666     
          49  0.99853183811000523     
          50  0.99861737260825623     
          51  0.99870229485034945     
          52  0.99878491634604438     
          53  0.99886526795029640     
          54  0.99894374293088917     
          55  0.99902124487757682     
          56  0.99909667805135249     
          57  0.99917215193808073     
          58  0.99924812394976614     
          59  0.99932160142958160     
          60  0.99939596972465516     
          61  0.99946872314810753     
          62  0.99954031775295737     
          63  0.99961228235396937     
          64  0.99968344416618349     
          65  0.99975484174638984     
          66  0.99982616630941634     
          67  0.99989723221920435     
          68  0.99996929968744519     
          69   1.0000392948508263     
          70   1.0001116434282129     
          71   1.0001844007968903     
          72   1.0002582666677440     
          73   1.0003318503141403     
          74   1.0004065148358010     
          75   1.0004811183243989     
          76   1.0005578782647848     
          77   1.0006356711477040     
          78   1.0007135347545146     
          79   1.0007957059525698     
          80   1.0008756994361976     
          81   1.0009588997721672     
          82   1.0010447947025298     
          83   1.0011348808586598     
          84   1.0012261290609836     
          85   1.0013202895550057     
          86   1.0014187436819078     
          87   1.0015190461653281     
          88   1.0016264954805374     
          89   1.0017401806533337     
          90   1.0018605247437955     
          91   1.0019883805155754     
          92   1.0021286736130715     
          93   1.0022789781332015     
          94   1.0024465673685075     
          95   1.0026344544172288     
          96   1.0028568911910056     
          97   1.0031276082038880     
          98   1.0034827571461888     
          99   1.0040347235918046     
         100   1.0088367505550384     
